,OBJECTID,STREET_NAME,LENGTH_MILES,DATE_COMPLETED,EXISTING_FACILITY_TYPE,PLANNED_FACILITY_TYPE,CATALYTIC_PROJECTS,STATUS,NETWORK,COMPKEY,PROJECT_NUMBER,DATE_PLANNED,DATE_EXPIRED,Shape,Shape_Length,BG_geoid,BG_label
4538,4539,37TH AVE SW,0.05002062,,,Neighborhood Greenway,0.0,,LOCAL,5800.0,258.0,,,"(47.52613696000003, -122.37933493599996)",264.1088996,530330115002,Blkgrp 0115002
4539,4540,20TH AVE NW,0.05049035,12/31/2011 12:00:00 AM +0000,"In Street, Minor Separation",,0.0,MEETS,LOCAL,3026.0,0.0,,,"(47.67455234000005, -122.38212714499997)",266.5890566,530330033004,Blkgrp 0033004
4540,4541,S MOUNT BAKER WB BV,0.06210512,,,"In Street, Minor Separation",0.0,,LOCAL,20896.0,755.0,,,"(47.57697444300004, -122.29299439799996)",327.56595089999996,530330095004,Blkgrp 0095004
4541,4542,FAIRVIEW AVE N,0.08797988,,,"In Street, Major Separation",0.0,,CITYWIDE,10356.0,474.0,,,"(47.62774501500007, -122.33213031199995)",464.53374840000004,530330066001,Blkgrp 0066001
4542,4543,SW HOLDEN ST,0.03128367,,,"In Street, Minor Separation",0.0,,LOCAL,22379.0,818.0,,,"(47.533722745000034, -122.37115883499996)",165.1777536,530330115001,Blkgrp 0115001
4543,4544,20TH AVE NW,0.05739611,,,"In Street, Minor Separation",0.0,,LOCAL,3017.0,171.0,,,"(47.66784498900006, -122.38213113899997)",303.0514652,530330047004,Blkgrp 0047004
4544,4545,S MOUNT BAKER WB BV,0.09091522,,,"In Street, Minor Separation",0.0,,LOCAL,338577.0,755.0,,,"(47.57716887300006, -122.28919080799994)",479.4783593,530330095003,Blkgrp 0095003
4545,4546,ROOSEVELT WAY NE,0.14197174,,,"In Street, Major Separation",0.0,,CITYWIDE,12666.0,622.0,,,"(47.721458806000044, -122.32085012199997)",749.6107553999999,530330002003,Blkgrp 0002003
4546,4547,EAST MARGINAL WAY S,0.02571771,,,"In Street, Major Separation",0.0,,CITYWIDE,14388.0,460.0,,,"(47.57170032700003, -122.33968006799995)",135.72978940000002,530330093003,Blkgrp 0093003
4547,4548,W BERTONA ST,0.03011264,,,"In Street, Minor Separation",0.0,,LOCAL,23087.0,839.0,,,"(47.65049301400006, -122.36489908399994)",158.9856452,530330059001,Blkgrp 0059001
4548,4549,LATONA AVE NE,0.05123244,,,"In Street, Minor Separation",0.0,,LOCAL,11301.0,535.0,,,"(47.66788634300008, -122.32556276499997)",270.50730350000003,530330045002,Blkgrp 0045002
4549,4550,NE 65TH ST,0.03608826,,,"In Street, Minor Separation",0.0,,LOCAL,17284.0,869.0,,,"(47.675779301000034, -122.29509347299995)",190.5460167,530330042005,Blkgrp 0042005
4550,4551,AIRPORT WAY S,0.07225932,,,"In Street, Major Separation",0.0,,CITYWIDE,8685.0,357.0,,,"(47.563062443000035, -122.32294200299998)",381.5292309,530330093003,Blkgrp 0093003
4551,4552,N 40TH ST,0.05567409,,,"In Street, Minor Separation",0.0,,LOCAL,15424.0,591.0,,,"(47.65558339800003, -122.33262959999996)",293.9591912,530330051003,Blkgrp 0051003
4552,4553,35TH AVE SW,0.12546269999999998,,,"In Street, Major Separation",0.0,,CITYWIDE,5478.0,249.0,,,"(47.52828518300004, -122.37663672699995)",662.4430651,530330115002,Blkgrp 0115002
4553,4554,QUEEN ANNE DR,0.04980243,,,"In Street, Minor Separation",0.0,,LOCAL,12328.0,157.0,,,"(47.64270507500004, -122.35056585499996)",262.9568478,530330060002,Blkgrp 0060002
4554,4555,UNION ST,0.06094873,,,"In Street, Major Separation",0.0,,CITYWIDE,13184.0,401.0,,,"(47.61014983700005, -122.33355605599996)",321.8092995,530330082001,Blkgrp 0082001
4555,4556,S MCCLELLAN ST,0.05251349,,,"In Street, Minor Separation",0.0,,LOCAL,20812.0,867.0,,,"(47.57835033400005, -122.29927409499999)",277.2712403,530330100011,Blkgrp 0100011
4556,4557,SW HOLDEN ST,0.06270979,,,"In Street, Minor Separation",0.0,,LOCAL,22387.0,817.0,,,"(47.53349931500003, -122.38063986599997)",331.1076881,530330115003,Blkgrp 0115003
4557,4558,7TH AVE,0.08073414,,,"In Street, Major Separation",0.0,,CITYWIDE,8158.0,335.0,,,"(47.611606350000045, -122.33335380699998)",426.27624929999996,530330082001,Blkgrp 0082001
4558,4559,CORSON AVE S,0.04710774,,,"In Street, Minor Separation",0.0,,LOCAL,9829.0,403.0,,,"(47.54955747400004, -122.32080988099995)",248.7288846,530330109002,Blkgrp 0109002
4559,4560,WILSON AVE S,0.09234091,,,"In Street, Minor Separation",0.0,,LOCAL,13616.0,863.0,,,"(47.551120893000075, -122.26586429899999)",487.55999299999996,530330102002,Blkgrp 0102002
4560,4561,NE 65TH ST,0.02656679,,,"In Street, Minor Separation",0.0,,LOCAL,17305.0,872.0,,,"(47.675783050000064, -122.27791233799996)",140.2726638,530330039002,Blkgrp 0039002
4561,4562,14TH AVE NW,0.05044049,,,"In Street, Minor Separation",0.0,,LOCAL,1893.0,128.0,,,"(47.667159543000025, -122.37359011699999)",266.3257893,530330047002,Blkgrp 0047002
4562,4563,S ALBRO PL,0.13856502,,,"In Street, Major Separation",0.0,,CITYWIDE,19330.0,711.0,,,"(47.54699110900003, -122.31491442099997)",731.6224261,530330109002,Blkgrp 0109002
4563,4564,N 130TH ST,0.12570899,,,"In Street, Major Separation",0.0,,CITYWIDE,15162.0,583.0,,,"(47.72321154700006, -122.34497688099998)",663.735862,530330004022,Blkgrp 0004022
4564,4565,NE 55TH ST,0.04924668,,,"In Street, Minor Separation",0.0,,LOCAL,17044.0,634.0,,,"(47.66852139000008, -122.29725647299995)",260.0224731,530330043011,Blkgrp 0043011
4565,4566,7TH AVE,0.08058622,,,"In Street, Major Separation",0.0,,CITYWIDE,8157.0,335.0,,,"(47.610614154000075, -122.33244672399996)",425.49525819999997,530330082001,Blkgrp 0082001
4566,4567,UNION ST,0.06096193,,,"In Street, Major Separation",0.0,,CITYWIDE,13182.0,401.0,,,"(47.60922110800004, -122.33577524599997)",321.87898839999997,530330081002,Blkgrp 0081002
4567,4568,FAUNTLEROY WAY SW,0.07922293,,,"In Street, Major Separation",0.0,,CITYWIDE,10386.0,478.0,,,"(47.56225703100006, -122.38009272099998)",418.29708539999996,530330105001,Blkgrp 0105001
4568,4569,NE 65TH ST,0.05582352,,,"In Street, Minor Separation",0.0,,LOCAL,17279.0,869.0,,,"(47.67577535500004, -122.29959575299995)",294.7481764,530330038002,Blkgrp 0038002
4569,4570,W MCGRAW ST,0.06262674,,,"In Street, Minor Separation",0.0,,LOCAL,23553.0,850.0,,,"(47.63959740700005, -122.36093079899996)",330.6691694,530330068002,Blkgrp 0068002
4570,4571,10TH AVE W,0.05876162,,,"In Street, Major Separation",0.0,,CITYWIDE,1354.0,108.0,,,"(47.63146210000008, -122.37041000999994)",310.2613433,530330069002,Blkgrp 0069002
4571,4572,5TH AVE S,0.11900883,,,"In Street, Minor Separation",0.0,,LOCAL,7361.0,327.0,,,"(47.59751669800005, -122.32767519699996)",628.3662262,530330091002,Blkgrp 0091002
4572,4573,8TH AVE S,0.05587265,,,"In Street, Minor Separation",0.0,,LOCAL,8468.0,338.0,,,"(47.52306615300006, -122.32297221599998)",295.0075907,530330112001,Blkgrp 0112001
4573,4574,DEXTER AVE N,0.041318,12/31/1980 12:00:00 AM +0000,"In Street, Minor Separation",,0.0,MEETS,LOCAL,10092.0,0.0,,,"(47.64032507300004, -122.34439622999997)",218.1590571,530330060001,Blkgrp 0060001
4574,4575,S WILLOW ST,0.08407441,12/31/2015 12:00:00 AM +0000,Neighborhood Greenway,,0.0,MEETS,CITYWIDE,21555.0,0.0,,,"(47.540674583000055, -122.28260251299997)",443.91290769999995,530330111012,Blkgrp 0111012
4575,4576,SW WEBSTER ST,0.05228682,12/31/2015 12:00:00 AM +0000,Neighborhood Greenway,,0.0,MEETS,LOCAL,22967.0,0.0,,,"(47.535494398000026, -122.35390094999997)",276.0744225,530330108001,Blkgrp 0108001
4576,4577,15TH AVE S,0.12483088,12/31/2011 12:00:00 AM +0000,"In Street, Minor Separation",,0.0,MEETS,LOCAL,2159.0,0.0,,,"(47.56350387900005, -122.31351131799994)",659.1070589999999,530330100012,Blkgrp 0100012
4577,4578,17TH AVE SW,0.12376097,12/31/2015 12:00:00 AM +0000,Neighborhood Greenway,,0.0,MEETS,LOCAL,2508.0,819.0,,,"(47.526494383000056, -122.35642002999998)",653.4579219999999,530330114013,Blkgrp 0114013
4578,4579,NE PRINCETON WAY,0.06774522,,,"In Street, Minor Separation",0.0,,LOCAL,18055.0,872.0,,,"(47.674863704000074, -122.27481708199997)",356.8618122,530330042001,Blkgrp 0042001
4579,4580,S MOUNT BAKER EB BV,0.03545217,,,"In Street, Minor Separation",0.0,,LOCAL,20891.0,755.0,,,"(47.57674765000007, -122.28982195499998)",186.8692334,530330095003,Blkgrp 0095003
4580,4581,SW BRACE POINT DR,0.03204445,,,"In Street, Minor Separation",0.0,,LOCAL,21866.0,394.0,,,"(47.521162512000046, -122.38747584199996)",169.1946715,530330116004,Blkgrp 0116004
4581,4582,3RD AVE NW,0.05022257,,,"In Street, Major Separation",0.0,,LOCAL,4487.0,264.0,,,"(47.70148713400005, -122.36073528099996)",265.1751457,530330017024,Blkgrp 0017024
4582,4583,35TH AVE NE,0.12499538,,,"In Street, Minor Separation",0.0,,LOCAL,5355.0,246.0,,,"(47.66851165500003, -122.29019267799998)",659.975595,530330042003,Blkgrp 0042003
4583,4584,48TH AVE SW,0.13212687,,,"In Street, Minor Separation",0.0,,LOCAL,7154.0,295.0,,,"(47.55219046800005, -122.39370005999996)",697.6273980000001,530330106005,Blkgrp 0106005
4584,4585,HARVARD AVE E,0.08976525,,,"In Street, Minor Separation",0.0,,LOCAL,10857.0,501.0,,,"(47.64319040000004, -122.32209227199996)",473.9605162,530330061002,Blkgrp 0061002
4585,4586,MERIDIAN AVE N,0.12533032,,,"In Street, Minor Separation",0.0,,LOCAL,11828.0,567.0,,,"(47.71047711400007, -122.33402473999996)",661.7440719,530330006004,Blkgrp 0006004
4586,4587,WOODLAND PL N,0.0684538,,,"In Street, Minor Separation",0.0,,LOCAL,13640.0,471.0,,,"(47.67244599900005, -122.34983966899995)",361.14388419999995,530330035002,Blkgrp 0035002
4587,4588,NE 75TH ST,0.049328,,,"In Street, Minor Separation",0.0,,LOCAL,17510.0,369.0,,,"(47.68308626400005, -122.31527968799998)",260.451839,530330026004,Blkgrp 0026004
4588,4589,M L KING JR WR WAY S,0.05961375,,,"In Street, Major Separation",0.0,,CITYWIDE,11542.0,550.0,,,"(47.55786202200005, -122.29158887299997)",314.7605753,530330104011,Blkgrp 0104011
4589,4590,SEWARD PARK AVE S,0.08125789,,,"In Street, Minor Separation",0.0,,LOCAL,12814.0,783.0,,,"(47.52446828700005, -122.26463356399995)",429.04162980000007,530330118001,Blkgrp 0118001
4590,4591,14TH AVE S,0.05872104,,,"In Street, Minor Separation",0.0,,LOCAL,1958.0,146.0,,,"(47.524742024000034, -122.31493922199996)",310.04709289999994,530330112003,Blkgrp 0112003
4591,4592,55TH AVE SW,0.07140813,,,"In Street, Minor Separation",0.0,,LOCAL,7727.0,313.0,,,"(47.57038557300007, -122.40282360699996)",377.03492610000006,530330097014,Blkgrp 0097014
4592,4593,9TH AVE SW,0.12492256,,,"In Street, Minor Separation",0.0,,LOCAL,8618.0,506.0,,,"(47.53193571700007, -122.34677855599995)",659.5911282000001,530330113001,Blkgrp 0113001
4593,4594,RAINIER AVE S,0.11826593,,,"In Street, Major Separation",0.0,,CITYWIDE,12362.0,693.0,,,"(47.58276298900006, -122.30151810599995)",624.4440973,530330095002,Blkgrp 0095002
4594,4595,SEWARD PARK AVE S,0.12533122,,,"In Street, Minor Separation",0.0,,LOCAL,12799.0,781.0,,,"(47.54426392500005, -122.26414708199997)",661.7488459,530330111021,Blkgrp 0111021
4595,4596,NE 75TH ST,0.0560008,,,"In Street, Minor Separation",0.0,,LOCAL,17537.0,645.0,,,"(47.68304473100005, -122.28635819899995)",295.6842034,530330039001,Blkgrp 0039001
4596,4597,NE 65TH ST,0.04926177,,,"In Street, Minor Separation",0.0,,LOCAL,17278.0,869.0,,,"(47.67577422100004, -122.30065154799996)",260.1021605,530330038002,Blkgrp 0038002
4597,4598,48TH AVE SW,0.10665473,,,"In Street, Minor Separation",0.0,,LOCAL,7160.0,295.0,,,"(47.54198661800007, -122.39519950899995)",563.1369736,530330106004,Blkgrp 0106004
4598,4599,AIRPORT WAY S,0.04480901,,,"In Street, Major Separation",0.0,,CITYWIDE,8689.0,357.0,,,"(47.55384766100008, -122.32160240599995)",236.59154930000003,530330093003,Blkgrp 0093003
4599,4600,ALASKAN WAY,0.05860951,,,"In Street, Major Separation",0.0,,CITYWIDE,8733.0,361.0,,,"(47.61443342600006, -122.35402457699996)",309.4581885,530330080013,Blkgrp 0080013
4600,4601,GLENN WAY SW,0.14012942,,,"In Street, Minor Separation",0.0,,LOCAL,10658.0,493.0,,,"(47.562948584000026, -122.38948158399995)",739.8617107000001,530330105005,Blkgrp 0105005
4601,4602,SW ROXBURY ST,0.06298946,,,"In Street, Major Separation",0.0,,CITYWIDE,22763.0,829.0,,,"(47.51736130100005, -122.35651080599996)",332.58436739999996,530330266001,Blkgrp 0266001
4602,4603,M L KING JR WR WAY S,0.04765291,,,"In Street, Major Separation",0.0,,CITYWIDE,11535.0,552.0,,,"(47.564439306000054, -122.29577719199995)",251.60737400000002,530330100013,Blkgrp 0100013
4603,4604,MERIDIAN AVE N,0.05139793,,,"In Street, Minor Separation",0.0,,LOCAL,11797.0,568.0,,,"(47.66429174600006, -122.33372506099994)",271.381062,530330051001,Blkgrp 0051001
4604,4605,LAKE WASHINGTON BLVD S,0.18504157,,,"In Street, Minor Separation",0.0,,LOCAL,11229.0,528.0,,,"(47.58555072300004, -122.28751468099995)",976.7375962000001,530330095001,Blkgrp 0095001
4605,4606,48TH AVE SW,0.06598007,,,"In Street, Minor Separation",0.0,,LOCAL,7157.0,295.0,,,"(47.546771912000054, -122.39387186099998)",348.37478910000004,530330106005,Blkgrp 0106005
4606,4607,SW ADMIRAL WAY,0.08011549,,,"In Street, Minor Separation",0.0,,LOCAL,21708.0,794.0,,,"(47.58121353300004, -122.39190278899997)",423.009448,530330096003,Blkgrp 0096003
4607,4608,6TH AVE W,0.1269082,,,"In Street, Minor Separation",0.0,,LOCAL,8040.0,333.0,,,"(47.63775912800003, -122.36497395499998)",670.0753211,530330069001,Blkgrp 0069001
4608,4609,S ORCAS ST,0.14567763,,,"In Street, Minor Separation",0.0,,LOCAL,20995.0,760.0,,,"(47.55118995200007, -122.28077878999994)",769.1778684999999,530330103002,Blkgrp 0103002
4609,4610,PIKE ST,0.06091727,,,"In Street, Major Separation",0.0,,CITYWIDE,12207.0,441.0,,,"(47.613465820000044, -122.32891310199994)",321.643168,530330083002,Blkgrp 0083002
4610,4611,15TH AVE NE,0.04388689,,,"In Street, Major Separation",0.0,,CITYWIDE,2029.0,138.0,,,"(47.65534016000004, -122.31214879099997)",231.7227626,530330053021,Blkgrp 0053021
4611,4612,NE 65TH ST,0.02132515,,,"In Street, Minor Separation",0.0,,LOCAL,17304.0,872.0,,,"(47.675786885000036, -122.27891083599997)",112.5968037,530330042001,Blkgrp 0042001
4612,4613,7TH AVE W,0.02707291,,,"In Street, Minor Separation",0.0,,LOCAL,8261.0,333.0,,,"(47.642722863000074, -122.36624417599995)",142.9449649,530330059005,Blkgrp 0059005
4613,4614,S CLOVERDALE ST,0.18703526,,,"In Street, Minor Separation",0.0,,LOCAL,19645.0,717.0,,,"(47.526947558000074, -122.33209478599997)",987.5410588999999,530330112001,Blkgrp 0112001
4614,4615,NE 65TH ST,0.04931055,,,"In Street, Minor Separation",0.0,,LOCAL,17282.0,869.0,,,"(47.67577817200004, -122.29643184199995)",260.3597082,530330038002,Blkgrp 0038002
4615,4616,M L KING JR WR WAY S,0.05555324,,,"In Street, Major Separation",0.0,,CITYWIDE,486163.0,549.0,,,"(47.54396882000003, -122.28461870099994)",293.32113169999997,530330110012,Blkgrp 0110012
4616,4617,7TH AVE W,0.04356055,,,"In Street, Minor Separation",0.0,,LOCAL,8259.0,333.0,,,"(47.64141538600006, -122.36626284699997)",229.9996958,530330059005,Blkgrp 0059005
4617,4618,WINONA AVE N,0.06249664,,,"In Street, Minor Separation",0.0,,LOCAL,13626.0,860.0,,,"(47.68354554700005, -122.342714694)",329.982284,530330027004,Blkgrp 0027004
4618,4619,S ORCAS ST,0.00820948,,,"In Street, Minor Separation",0.0,,LOCAL,485859.0,761.0,,,"(47.551230271000065, -122.28809573499996)",43.31288154,530330104012,Blkgrp 0104012
4619,4620,5TH AVE NE,0.05129364,,,"In Street, Major Separation",0.0,,CITYWIDE,7339.0,321.0,,,"(47.72311933700007, -122.32356466599998)",270.8304033,530330003001,Blkgrp 0003001
4620,4621,ALASKAN WAY,0.05737169,,,"In Street, Major Separation",0.0,,CITYWIDE,8721.0,362.0,,,"(47.60448768400005, -122.33909095699994)",302.9225398,530330081001,Blkgrp 0081001
4621,4622,SAND POINT WAY NE,0.06862668,,,"In Street, Minor Separation",0.0,,LOCAL,12718.0,777.0,,,"(47.67212114900008, -122.26810834899999)",362.3488909,530330042001,Blkgrp 0042001
4622,4623,NW MARKET ST,0.01597263,,,"In Street, Major Separation",0.0,,LOCAL,19219.0,325.0,,,"(47.66864925100003, -122.36293904599995)",84.33550607,530330048001,Blkgrp 0048001
4623,4624,SW WILDWOOD PL,0.05424413,,,"In Street, Minor Separation",0.0,,LOCAL,22994.0,394.0,,,"(47.52154455400006, -122.39206198599999)",286.40903239999994,530330116005,Blkgrp 0116005
4624,4625,15TH AVE NE,0.03409739,,,"In Street, Minor Separation",0.0,,LOCAL,2083.0,141.0,,,"(47.713978508000025, -122.31249461699997)",180.02991459999998,530330007004,Blkgrp 0007004
4625,4626,NW 100TH ST,0.06239792,,,"In Street, Minor Separation",0.0,,LOCAL,18124.0,142.0,,,"(47.701524938000034, -122.37007607499999)",329.4610193,530330014004,Blkgrp 0014004
4626,4627,SW GENESEE ST,0.03143008,,,"In Street, Minor Separation",0.0,,LOCAL,22222.0,809.0,,,"(47.564824970000075, -122.39885717399994)",165.9508052,530330097024,Blkgrp 0097024
4627,4628,32ND AVE W,0.12505765,,,"In Street, Major Separation",0.0,,CITYWIDE,157138.0,231.0,,,"(47.64500928500007, -122.398279162)",660.3043435,530330057003,Blkgrp 0057003
4628,4629,8TH AVE SW,0.12660326,,,"In Street, Minor Separation",0.0,,LOCAL,8476.0,502.0,,,"(47.52096837300007, -122.34544221899995)",668.4652351,530330113002,Blkgrp 0113002
4629,4630,BROOKLYN AVE NE,0.12496864,,,"In Street, Minor Separation",0.0,,LOCAL,9483.0,388.0,,,"(47.663099646000035, -122.31423801699998)",659.8344136,530330053012,Blkgrp 0053012
4630,4631,SW HENDERSON ST,0.04984913,,,"In Street, Minor Separation",0.0,,LOCAL,22294.0,812.0,,,"(47.522837312000036, -122.35062163499998)",263.20340530000004,530330113003,Blkgrp 0113003
4631,4632,EAST MARGINAL WAY S,0.10441447,,,"In Street, Major Separation",0.0,,CITYWIDE,14408.0,463.0,,,"(47.54488142400004, -122.33130604799999)",551.3082372,530330109002,Blkgrp 0109002
4632,4633,S SPOKANE ST,0.04153013,,,"In Street, Minor Separation",0.0,,LOCAL,21286.0,771.0,,,"(47.57162901700008, -122.31340770399999)",219.2790625,530330100021,Blkgrp 0100021
4633,4634,5TH AVE N,0.08070561,,,"In Street, Major Separation",0.0,,CITYWIDE,7250.0,319.0,,,"(47.61857115500004, -122.34762113899995)",426.1256376,530330072003,Blkgrp 0072003
4634,4635,EASTLAKE AVE E,0.07169417,,,"In Street, Major Separation",0.0,,CITYWIDE,10173.0,467.0,,,"(47.63486592400005, -122.325215905)",378.544969,530330066001,Blkgrp 0066001
4635,4636,REPUBLICAN ST,0.07316377,,,"In Street, Minor Separation",0.0,,LOCAL,12564.0,700.0,,,"(47.62319936600005, -122.33583805699999)",386.3046891,530330073003,Blkgrp 0073003
4636,4637,WINONA AVE N,0.09302757,,,"In Street, Minor Separation",0.0,,LOCAL,13627.0,860.0,,,"(47.68403156000005, -122.34158479099995)",491.185578,530330027004,Blkgrp 0027004
4637,4638,NE 65TH ST,0.013151900000000001,,,"In Street, Minor Separation",0.0,,LOCAL,17285.0,869.0,,,"(47.67578000300006, -122.29432001699996)",69.44204637,530330042005,Blkgrp 0042005
4638,4639,S WALKER ST,0.10232583,,,"In Street, Minor Separation",0.0,,LOCAL,21460.0,191.0,,,"(47.58364724000006, -122.30033375699998)",540.2796691000001,530330095002,Blkgrp 0095002
4639,4640,SW ROXBURY ST,0.06295706,,,"In Street, Major Separation",0.0,,CITYWIDE,22771.0,829.0,,,"(47.51736356500004, -122.36456732099998)",332.4132993,530330266002,Blkgrp 0266002
4640,4641,2ND AV ET S,0.07360847,,,"In Street, Major Separation",0.0,,CITYWIDE,2925.0,215.0,,,"(47.59999131500007, -122.33034244699996)",388.65274730000004,530330092002,Blkgrp 0092002
4641,4642,59TH ER AVE SW,0.02790728,,,"In Street, Minor Separation",0.0,,LOCAL,7863.0,315.0,,,"(47.57543053300003, -122.40803455399998)",147.34047009999998,530330097011,Blkgrp 0097011
4642,4643,MILITARY RD S,0.026412,,,"In Street, Minor Separation",0.0,,LOCAL,11865.0,573.0,,,"(47.53483669900004, -122.29483631199997)",139.4140172,530330110021,Blkgrp 0110021
4643,4644,40TH AVE NE,0.12856265,,,"In Street, Minor Separation",0.0,,LOCAL,6310.0,271.0,,,"(47.663027174000035, -122.28477360299996)",678.7883461,530330042003,Blkgrp 0042003
4644,4645,14TH AVE NW,0.05044745,,,"In Street, Minor Separation",0.0,,LOCAL,1887.0,128.0,,,"(47.66293151900004, -122.37359465299994)",266.3625335,530330047002,Blkgrp 0047002
4645,4646,GREENWOOD AVE N,0.01871501,,,Neighborhood Greenway,0.0,,LOCAL,10721.0,390.0,,,"(47.668431181000074, -122.35538452599997)",98.81523262,530330035003,Blkgrp 0035003
4646,4647,UNION ST,0.06097149,,,"In Street, Major Separation",0.0,,CITYWIDE,13181.0,401.0,,,"(47.60875622400005, -122.33688460299999)",321.9294901,530330081002,Blkgrp 0081002
4647,4648,ALTON AVE NE,0.06495153,,,Neighborhood Greenway,0.0,,LOCAL,8827.0,272.0,,,"(47.70648090900005, -122.28180084499996)",342.94409060000004,530330008002,Blkgrp 0008002
4648,4649,M L KING JR WR WAY S,0.11070259,,,"In Street, Major Separation",0.0,,CITYWIDE,11539.0,551.0,,,"(47.560821436000026, -122.29351188699997)",584.5037142000001,530330100013,Blkgrp 0100013
4649,4650,M L KING JR WR WAY S,0.24675669,,,"In Street, Major Separation",0.0,,CITYWIDE,11575.0,544.0,,,"(47.51706721900007, -122.27941941399996)",1302.815264,530330117002,Blkgrp 0117002
4650,4651,S EDMUNDS ST,0.01986986,,,Neighborhood Greenway,0.0,,CITYWIDE,19920.0,723.0,,,"(47.55867406500005, -122.29191463299998)",104.897333,530330103004,Blkgrp 0103004
4651,4652,SW ROXBURY ST,0.06298921,,,"In Street, Major Separation",0.0,,CITYWIDE,22762.0,829.0,,,"(47.51736038100006, -122.35516490199996)",332.5830349,530330266001,Blkgrp 0266001
4652,4653,W MCGRAW ST,0.06040595,,,"In Street, Major Separation",0.0,,CITYWIDE,23570.0,849.0,,,"(47.63955745700008, -122.39833708799995)",318.943415,530330056005,Blkgrp 0056005
4653,4654,AIRPORT WAY S,0.02033748,,,"In Street, Major Separation",0.0,,CITYWIDE,8660.0,355.0,,,"(47.58585379500005, -122.32139319099997)",107.38188229999999,530330093003,Blkgrp 0093003
4654,4655,LETITIA AVE S,0.09426903,,,Neighborhood Greenway,0.0,,CITYWIDE,11381.0,239.0,,,"(47.56413211300003, -122.28936679699996)",497.6223289,530330101004,Blkgrp 0101004
4655,4656,SAND POINT WAY NE,0.03414489,,,"In Street, Minor Separation",0.0,,LOCAL,12731.0,775.0,,,"(47.694020038000076, -122.27449704799994)",180.2199661,530330022003,Blkgrp 0022003
4656,4657,NE 80TH ST,0.05022591,,,"In Street, Minor Separation",0.0,,LOCAL,17619.0,650.0,,,"(47.68667570800005, -122.31000118199995)",265.1928108,530330026001,Blkgrp 0026001
4657,4658,14TH AVE NW,0.05038573,,,"In Street, Minor Separation",0.0,,LOCAL,1888.0,128.0,,,"(47.66366174800004, -122.37359386799994)",266.03666719999995,530330047002,Blkgrp 0047002
4658,4659,15TH AVE NE,0.12756396,,,"In Street, Minor Separation",0.0,,LOCAL,2053.0,139.0,,,"(47.679408135000074, -122.31200369099997)",673.0816131,530330026002,Blkgrp 0026002
